Date,AMZN,BAC,BSX,JNJ,JPM,MCD,MSFT,NFLX,NVDA,PG
2021-03-31,154.70399475097656,34.83048629760742,38.650001525878906,145.44818115234375,135.96910095214844,203.5421600341797,227.54959106445312,521.6599731445312,13.316904067993164,121.89403533935548
2021-04-01,158.0500030517578,35.55068588256836,38.58000183105469,144.1029510498047,137.29100036621094,204.5138397216797,233.90017700195312,539.4199829101562,13.77931785583496,120.85897064208984
2021-04-05,161.3365020751953,35.82976531982422,39.040000915527344,144.6339569091797,138.01873779296875,207.81930541992188,240.3858642578125,540.6699829101562,13.9546537399292,122.81208038330078
2021-04-06,161.1909942626953,35.730743408203125,38.95000076293945,144.59857177734375,137.04843139648438,210.59814453125,239.2180633544922,544.530029296875,13.828949928283691,122.85709381103516
2021-04-07,163.96949768066406,36.05482864379883,38.84999847412109,144.7932586669922,139.19570922851562,211.2338104248047,241.1869201660156,546.989990234375,14.110286712646484,123.07308959960938
2021-04-08,164.96499633789062,35.73973846435547,38.720001220703125,144.2268524169922,139.36639404296875,209.09066772460935,244.42013549804688,554.5800170898438,14.28337860107422,123.54112243652344
2021-04-09,168.61000061035156,36.000816345214844,39.31999969482422,142.7046661376953,140.40863037109375,210.2076110839844,246.92947387695312,555.3099975585938,14.366185188293455,122.74008178710938
2021-04-12,168.96949768066406,36.0638313293457,39.34000015258789,143.0498504638672,140.11212158203125,209.7354278564453,246.9873962402344,552.780029296875,15.173282623291016,123.2350616455078
2021-04-13,170.0,35.39764404296875,39.40999984741211,141.13824462890625,138.44100952148438,210.06234741210935,249.47743225097656,553.72998046875,15.642680168151855,121.60601043701172
2021-04-14,166.64999389648438,35.90178680419922,39.66999816894531,141.5276641845703,135.85348510742188,209.14517211914065,246.6785430908203,540.02001953125,15.241127014160156,122.04706573486328
2021-04-15,168.95449829101562,34.87549591064453,40.86000061035156,141.94361877441406,136.7159881591797,210.02603149414065,250.45220947265625,549.219970703125,16.099355697631836,123.52310943603516
2021-04-16,169.9720001220703,35.24461364746094,40.90999984741211,143.58082580566406,137.7312469482422,211.6605987548828,251.6490173339844,546.5399780273438,15.875133514404297,123.53211212158205
2021-04-19,168.60049438476562,35.26260757446289,40.880001068115234,143.97906494140625,137.14724731445312,210.5073089599609,249.71868896484372,554.4400024414062,15.325674057006836,122.95612335205078
2021-04-20,166.7344970703125,34.28134536743164,41.130001068115234,147.3332061767578,134.11053466796875,211.59703063964844,249.25543212890625,549.5700073242188,15.135621070861816,123.98213958740234
2021-04-21,168.1009979248047,34.85750198364258,42.310001373291016,147.43051147460938,135.25152587890625,210.9159698486328,251.49456787109372,508.8999938964844,15.324429512023926,123.17208862304688
2021-04-22,165.45199584960938,34.53340530395508,42.56999969482422,146.1826934814453,132.40347290039062,211.55165100097656,248.20347595214844,508.7799987792969,14.81537628173828,121.94927978515624
2021-04-23,167.04400634765625,35.27161407470703,42.72999954223633,146.48361206054688,134.93710327148438,213.0227508544922,252.04466247558597,505.5499877929688,15.229400634765623,121.32422637939452
2021-04-26,170.4499969482422,35.47866439819336,42.27000045776367,145.24461364746094,135.26950073242188,210.9613800048828,252.4307098388672,510.2999877929688,15.441651344299316,118.89666748046876
2021-04-27,170.8715057373047,35.90178680419922,42.40999984741211,144.4127197265625,135.88943481445312,213.385986328125,252.83612060546875,505.5499877929688,15.345629692077637,118.8241958618164
2021-04-28,172.9250030517578,36.03681945800781,44.2400016784668,143.3507080078125,136.76991271972656,211.0522003173828,245.68446350097656,506.5199890136719,15.24087619781494,119.02349853515624
2021-04-29,173.5655059814453,37.00908660888672,44.09999847412109,145.31539916992188,139.42929077148438,213.59490966796875,243.70591735839844,509.0,15.288763046264648,120.02893829345705
2021-04-30,173.37100219726562,36.48694610595703,43.59999847412109,144.01446533203125,138.18946838378906,214.3849029541016,243.387451171875,513.469970703125,14.974252700805664,120.85321044921876
2021-05-03,169.32449340820312,36.51395034790039,43.630001068115234,146.20925903320312,137.78517150878906,213.9127197265625,243.0785980224609,509.1099853515625,14.801907539367676,122.28441619873048
2021-05-04,165.593505859375,36.91005325317383,43.33000183105469,148.47482299804688,139.6898651123047,212.3689422607422,239.1504669189453,503.1799926757813,14.317547798156738,121.86774444580078
2021-05-05,163.52699279785156,37.26115417480469,43.09000015258789,147.85536193847656,141.52267456054688,213.4404754638672,237.87649536132807,496.0799865722656,14.424548149108888,120.88947296142578
2021-05-06,165.31849670410156,37.81930541992188,43.040000915527344,148.44825744628906,144.3707275390625,213.2770233154297,241.0228576660156,499.5499877929688,14.488896369934082,122.41122436523438
2021-05-07,164.58050537109375,37.972354888916016,43.130001068115234,149.120849609375,144.86488342285156,213.2588806152344,243.6576995849609,503.8399963378906,14.777466773986816,122.42027282714844
2021-05-10,159.52450561523438,37.85531997680664,43.25,150.6873321533203,144.846923828125,215.3202667236328,238.561767578125,486.6900024414063,14.232251167297363,124.7029266357422
2021-05-11,161.19549560546875,37.4232063293457,42.52999877929688,149.45716857910156,142.4390869140625,212.3689422607422,237.6448974609375,495.0799865722656,14.272652626037598,124.08698272705078
2021-05-12,157.5970001220703,37.07210540771485,41.34999847412109,148.8553924560547,141.45977783203125,206.9929962158203,230.6669769287109,484.9800109863281,13.726192474365234,122.7735595703125
2021-05-13,158.07350158691406,37.66626739501953,41.61000061035156,150.4129638671875,145.09848022460938,208.65480041503903,234.5564727783203,486.6600036621094,13.633160591125488,124.74820709228516
2021-05-14,161.14500427246094,38.134395599365234,41.54999923706055,150.64305114746094,147.3535614013672,210.4256134033203,239.4979553222656,493.3699951171875,14.209552764892578,125.01087951660156
2021-05-17,163.51950073242188,38.47648620605469,41.720001220703125,150.79348754882812,147.94654846191406,210.3892364501953,236.6314849853516,488.9400024414063,14.132235527038574,124.75726318359376
2021-05-18,161.61399841308594,37.95433807373047,41.77000045776367,150.84657287597656,145.86216735839844,210.61624145507807,234.60472106933597,486.2799987792969,13.982836723327637,123.4800796508789
2021-05-19,161.58999633789062,37.783302307128906,41.43000030517578,150.51914978027344,144.7480926513672,208.99984741210935,235.18511962890625,487.7000122070313,14.032719612121582,123.73371887207033
2021-05-20,162.38400268554688,37.69327163696289,41.91999816894531,151.39529418945312,144.49652099609375,210.84329223632807,238.4354553222656,501.6700134277344,14.578187942504885,125.00186157226562
2021-05-21,160.1540069580078,38.17041015625,42.11000061035156,151.29794311523438,146.14068603515625,209.9897308349609,237.1682586669922,497.8900146484375,14.956544876098633,125.00186157226562
2021-05-24,162.24949645996094,38.37746047973633,42.79999923706055,151.8767852783203,146.93130493164062,210.59814453125,242.5951232910156,502.8999938964844,15.575339317321776,124.96559143066406
2021-05-25,162.95249938964844,37.81930541992188,43.02999877929688,151.45823669433594,145.4129638671875,210.80697631835935,243.50445556640625,501.3399963378906,15.611003875732422,125.39132690429688
2021-05-26,163.25799560546875,37.8463134765625,41.83000183105469,150.55885314941406,145.39495849609375,210.9977264404297,243.28196716308597,502.3599853515625,15.663130760192873,125.11052703857422
2021-05-27,161.5054931640625,38.305442810058594,41.959999084472656,150.32725524902344,147.65904235839844,213.2770233154297,241.1731109619141,503.8599853515625,15.451627731323242,122.26628875732422
2021-05-28,161.15350341796875,38.16140365600586,42.54999923706055,150.71908569335938,147.5602264404297,213.56922912597656,241.53103637695312,502.80999755859375,16.206350326538086,122.14854431152344
2021-06-01,160.9324951171875,38.63853454589844,42.93000030517578,147.4063720703125,149.1864013671875,212.9757080078125,239.3254547119141,499.0799865722656,16.226306915283203,120.36408233642578
2021-06-02,161.69949340820312,38.656532287597656,41.61000061035156,148.00303649902344,149.19537353515625,213.46876525878903,239.22874450683597,499.239990234375,16.738847732543945,120.88947296142578
2021-06-03,159.35049438476562,39.09951019287109,41.34999847412109,147.86056518554688,149.294189453125,212.25433349609372,237.6905975341797,489.4299926757813,16.92989730834961,123.05435180664062
2021-06-04,160.31100463867188,39.11760330200195,42.02999877929688,147.7982177734375,149.53677368164062,213.10354614257807,242.6048126220703,494.739990234375,17.536972045898438,123.14493560791016
2021-06-07,159.90049743652344,38.98197937011719,42.13999938964844,146.79197692871094,148.83599853515625,211.5603790283203,245.52622985839844,494.6600036621094,17.57762336730957,123.57064056396484
2021-06-08,163.20550537109375,38.765018463134766,42.02000045776367,145.50070190429688,148.24305725097656,212.42779541015625,244.32672119140625,492.3900146484375,17.416006088256836,122.13947296142578
2021-06-09,164.0574951171875,38.258766174316406,42.33000183105469,147.45982360839844,146.39224243164062,211.35948181152344,245.3134307861328,485.80999755859375,17.321455001831055,122.0941925048828
2021-06-10,167.4824981689453,37.689212799072266,42.84000015258789,148.7866973876953,144.11019897460938,214.2084197998047,248.84429931640625,487.2699890136719,17.388065338134766,122.9999771118164
2021-06-11,167.3415069580078,37.8428955078125,42.90999984741211,146.89883422851562,144.0113067626953,216.34506225585935,249.4730682373047,488.7699890136719,17.78746223449707,122.15760040283205
2021-06-14,169.19349670410156,37.39088821411133,42.540000915527344,147.26394653320312,141.567626953125,216.39077758789065,251.4078521728516,499.8900146484375,17.98055648803711,122.202880859375
2021-06-15,169.156494140625,37.41800308227539,42.75,146.4802703857422,139.4202880859375,215.8155059814453,249.92774963378903,491.8999938964844,17.750795364379883,121.96739196777344
2021-06-16,170.7624969482422,37.625938415527344,42.77999877929688,146.4268341064453,140.39964294433594,215.1123962402344,248.979736328125,492.4100036621094,17.772499084472656,120.27351379394533
2021-06-17,174.46200561523438,35.980594635009766,43.34999847412109,147.13034057617188,136.34767150878906,213.5601043701172,252.3848571777344,498.3399963378906,18.61770248413086,121.36955261230467
2021-06-18,174.34500122070312,35.0584716796875,43.02000045776367,144.24508666992188,132.89761352539062,209.67019653320312,250.9628448486328,500.7699890136719,18.599241256713867,119.59414672851562
2021-06-21,172.697998046875,35.935386657714844,43.59999847412109,145.9014434814453,135.15272521972656,212.6652374267578,254.05838012695312,497.0,18.388187408447266,120.53621673583984
2021-06-22,175.27200317382812,36.13427734375,43.83000183105469,145.70555114746094,134.955078125,213.5601043701172,256.8443908691406,508.8200073242188,18.84671401977539,120.58145904541016
2021-06-23,175.1909942626953,36.34221267700195,43.790000915527344,144.8239288330078,135.77261352539062,212.9757080078125,256.6121826171875,512.739990234375,19.0168514251709,120.40939331054688
2021-06-24,172.45399475097656,36.9117546081543,43.709999084472656,145.48289489746094,137.02146911621094,213.05789184570312,257.9859313964844,518.0599975585938,19.16478729248047,120.49091339111328
2021-06-25,170.072998046875,37.625938415527344,44.09999847412109,146.23092651367188,138.4050750732422,212.2269287109375,256.370361328125,527.0700073242188,18.990657806396484,122.2119140625
2021-06-28,172.1945037841797,37.57169723510742,43.33000183105469,146.06175231933594,138.65664672851562,211.01251220703125,259.9495544433594,533.030029296875,19.942636489868164,122.57427215576172
2021-06-29,172.40699768066406,36.96599197387695,43.22999954223633,146.0706787109375,138.48593139648438,210.3550262451172,262.54217529296875,533.5,19.984304428100582,121.74090576171876
2021-06-30,172.00799560546875,37.27336120605469,42.7599983215332,146.70289611816406,139.7437744140625,210.92120361328125,262.05841064453125,528.2100219726562,19.96010398864746,122.22100067138672
2021-07-01,171.64849853515625,37.55362319946289,43.36000061035156,147.789306640625,141.1273651123047,212.0899810791016,262.7356262207031,533.5399780273438,20.169153213500977,122.50180053710938
2021-07-02,175.5489959716797,37.20104598999024,43.91999816894531,150.47865295410156,140.99179077148438,213.33181762695312,268.5881652832031,533.97998046875,20.443578720092773,123.09962463378906
2021-07-06,183.78700256347656,36.22468566894531,43.619998931884766,149.57928466796875,138.6243133544922,212.5282745361328,268.5978088378906,541.6400146484375,20.65462303161621,123.17210388183594
2021-07-07,184.82899475097656,35.935386657714844,43.93000030517578,150.86160278320312,138.7869873046875,214.24490356445312,270.7937316894531,535.9600219726562,20.328569412231445,124.09603118896484
2021-07-08,186.57049560546875,35.0584716796875,43.34000015258789,150.56773376464844,136.3924102783203,212.6104431152344,268.3656921386719,530.760009765625,19.86056137084961,124.0779037475586
2021-07-09,185.9669952392578,36.19755935668945,43.59000015258789,151.16436767578125,140.7568817138672,215.2036895751953,268.86865234375,535.97998046875,20.007747650146484,124.12319946289062
2021-07-12,185.9275054931641,36.73094940185547,43.4900016784668,150.92391967773438,142.7719268798828,215.1397705078125,268.2689514160156,537.3099975585938,20.469018936157227,124.22283172607422
2021-07-13,183.8679962158203,36.03483581542969,43.060001373291016,150.73690795898438,140.6484375,215.6511383056641,271.8095397949219,540.6799926757812,20.20708274841309,124.06885528564452
2021-07-14,184.08399963378903,35.13079833984375,42.7400016784668,151.76100158691406,140.1695098876953,216.52772521972656,273.2895812988281,547.9500122070312,19.7994384765625,124.98373413085938
2021-07-15,181.55999755859372,35.10368728637695,42.15999984741211,149.9354705810547,140.4767608642578,216.29946899414065,271.8578491210937,542.9500122070312,18.926044464111328,126.05258178710938
2021-07-16,178.68150329589844,34.281002044677734,42.09999847412109,149.69500732421875,137.26889038085938,214.35450744628903,271.58697509765625,530.3099975585938,18.122507095336918,127.2754364013672
2021-07-19,177.47950744628906,33.38601303100586,41.22999954223633,148.60862731933594,132.8050079345703,209.3415069580078,267.96905517578125,532.280029296875,18.73995018005371,127.21205139160156
2021-07-20,178.6595001220703,34.07307434082031,42.790000915527344,150.00669860839844,135.2809600830078,213.9162139892578,270.2037048339844,531.0499877929688,18.57254981994629,126.53265380859376
2021-07-21,179.25999450683594,34.76919174194336,43.58000183105469,150.93283081054688,138.12734985351562,215.43197631835935,272.2158203125,513.6300048828125,19.36885643005371,126.08880615234376
2021-07-22,181.9015045166016,34.317169189453125,43.54999923706055,151.36917114257812,136.38336181640625,217.93394470214844,276.8010559082031,511.7699890136719,19.552467346191406,125.605712890625
2021-07-23,182.83200073242188,34.08211898803711,44.119998931884766,152.98101806640625,136.1212921142578,221.8512115478516,280.2158508300781,515.4099731445312,19.516542434692383,127.4196319580078
2021-07-26,184.99099731445312,34.47085189819336,43.970001220703125,153.05224609375,137.03395080566406,222.78257751464844,279.6160888671875,516.489990234375,19.25310707092285,127.86624908447266
2021-07-27,181.3195037841797,34.335243225097656,45.5099983215332,153.75575256347656,136.85324096679688,224.94667053222656,277.1880187988281,518.9099731445312,19.167285919189453,128.3858184814453
2021-07-28,181.51600646972656,34.47085189819336,45.43000030517578,153.32826232910156,137.0791473388672,220.7736968994141,276.8785400390625,519.2999877929688,19.46166229248047,126.48076629638672
2021-07-29,179.99600219726562,34.968074798583984,45.31999969482422,153.32826232910156,138.2538604736328,222.8191070556641,277.1492614746094,514.25,19.62031936645508,127.13704681396484
2021-07-30,166.37950134277344,34.67877578735352,45.59999847412109,153.3461151123047,137.15139770507812,221.6229248046875,275.6111755371094,517.5700073242188,19.457670211791992,129.64369201660156
2021-08-02,166.57400512695312,34.317169189453125,45.880001068115234,153.40846252441406,136.60025024414062,219.23968505859372,275.524169921875,515.1500244140625,19.7081356048584,129.32467651367188
2021-08-03,168.31199645996094,34.85055160522461,45.540000915527344,155.29632568359375,138.1544647216797,216.36331176757807,277.7490539550781,510.8200073242188,19.772998809814453,131.2114715576172
2021-08-04,167.73599243164062,34.59741973876953,44.2599983215332,154.37911987304688,136.6634979248047,214.4275665283203,277.1590881347656,517.3499755859375,20.23102760314941,129.82598876953125
2021-08-05,168.79949951171875,35.275447845458984,44.650001525878906,154.67300415039062,138.38938903808594,215.87942504882807,280.0707092285156,524.8900146484375,20.59325790405273,129.88978576660156
2021-08-06,167.2469940185547,36.29701232910156,44.70000076293945,154.156494140625,142.32012939453125,215.7333221435547,280.0126953125,520.5499877929688,20.322830200195312,128.89625549316406
2021-08-09,167.093505859375,36.7671012878418,43.810001373291016,154.6907958984375,142.16653442382812,214.2906188964844,278.91961669921875,519.969970703125,20.251983642578125,129.59812927246094
2021-08-10,166.03399658203125,37.45416259765625,42.650001525878906,154.7442169189453,143.9104766845703,213.1674652099609,277.0912780761719,515.8400268554688,19.89374542236328,129.68016052246094
2021-08-11,164.60549926757812,37.92426681518555,43.630001068115234,154.77096557617188,145.6273956298828,215.08499145507807,277.5846252441406,512.4000244140625,19.657245635986328,129.99913024902344
2021-08-12,165.1750030517578,38.105079650878906,44.06999969482422,156.0176239013672,146.19667053222656,216.1076812744141,280.35125732421875,510.7200012207031,19.86281013488769,130.2999725341797
2021-08-13,164.69850158691406,37.63497543334961,44.33000183105469,156.9526824951172,144.5610809326172,218.07090759277344,283.2921142578125,515.9199829101562,20.145204544067383,130.92893981933594
2021-08-16,164.94949340820312,37.32759094238281,44.65999984741211,158.3685760498047,143.61228942871094,220.03411865234372,284.98492431640625,517.9199829101562,19.907712936401367,131.84043884277344
2021-08-17,162.09800720214844,37.14678955078125,45.150001525878906,159.8201141357422,141.8773651123047,219.4040679931641,283.5145263671875,518.9099731445312,19.416757583618164,132.0592041015625
2021-08-18,160.06100463867188,36.875587463378906,44.09000015258789,157.789794921875,140.585205078125,217.39520263671875,281.7796936035156,521.8699951171875,18.999643325805664,130.6190185546875
2021-08-19,159.3874969482422,36.33316040039063,44.27000045776367,159.0186767578125,139.4104766845703,216.6190185546875,287.6336975097656,543.7100219726562,19.756032943725582,132.15943908691406
2021-08-20,159.99749755859375,36.495887756347656,44.43999862670898,159.7934112548828,139.80807495117188,217.7695770263672,294.9900207519531,546.8800048828125,20.771873474121094,132.25059509277344
2021-08-23,163.2935028076172,36.984073638916016,43.9900016784668,159.10365295410156,141.5972442626953,218.837890625,295.2710876464844,553.3300170898438,21.911455154418945,131.57608032226562
2021-08-24,165.28900146484375,37.49936294555664,44.84999847412109,157.114990234375,142.47373962402344,217.71478271484372,293.3036193847656,553.4099731445312,21.74680519104004,130.50961303710938
2021-08-25,164.95899963378906,38.105079650878906,44.810001373291016,156.07583618164062,145.41050720214844,218.0800323486328,292.71246337890625,547.5800170898438,22.165912628173828,130.04478454589844
2021-08-26,165.8000030517578,38.0056266784668,44.65999984741211,155.24269104003906,146.16050720214844,216.36331176757807,289.8822937011719,550.1199951171875,22.021224975585938,129.81689453125
2021-08-27,167.48150634765625,38.41245269775391,44.79999923706055,154.9113006591797,147.335205078125,216.84732055664065,290.49285888671875,558.9199829101562,22.58802032470703,129.71664428710938
2021-08-30,171.07850646972656,37.6620979309082,44.83000183105469,155.56521606445312,144.97682189941406,216.03463745117188,294.2437438964844,566.1799926757812,22.639907836914062,130.28175354003906
2021-08-31,173.5395050048828,37.74346160888672,45.150001525878906,155.09043884277344,144.5340118408203,218.01779174804688,292.5863952636719,569.1900024414062,22.34149169921875,129.78953552246094
2021-09-01,173.9499969482422,37.23720550537109,45.58000183105469,155.6368865966797,144.326171875,218.6512756347656,292.5379333496094,582.0700073242188,22.39738273620605,131.11123657226562
2021-09-02,173.156005859375,37.2735481262207,45.060001373291016,156.702880859375,144.99488830566406,220.2304229736328,291.87890625,588.5499877929688,22.35247039794922,131.2114715576172
2021-09-03,173.90249633789062,37.300811767578125,44.91999816894531,156.80142211914062,144.11834716796875,219.26644897460935,291.8692321777344,590.530029296875,22.79860115051269,131.3026580810547
2021-09-07,175.46449279785156,37.546146392822266,45.09999847412109,154.36485290527344,143.86532592773438,216.85177612304688,290.938720703125,606.7100219726562,22.61795234680176,130.81044006347656
2021-09-08,176.27499389648438,37.05547332763672,45.5099983215332,153.98858642578125,143.2237548828125,219.08282470703125,290.96783447265625,606.0499877929688,22.29557991027832,131.80397033691406
2021-09-09,174.20799255371094,37.1917610168457,45.40999984741211,150.55770874023438,143.84725952148438,219.07362365722656,288.09893798828125,597.5399780273438,22.13389205932617,131.2479248046875
2021-09-10,173.45750427246094,36.592044830322266,44.459999084472656,149.57228088378906,142.19363403320312,219.59695434570312,286.6063842773437,598.719970703125,22.434314727783203,131.3755645751953
2021-09-13,172.85850524902344,37.20084762573242,44.209999084472656,148.52420043945312,144.45266723632812,221.4607696533203,287.846923828125,589.2899780273438,22.108949661254883,132.7883758544922
2021-09-14,172.5,36.20132446289063,44.84999847412109,147.62840270996094,141.93157958984375,221.3872985839844,290.5606994628906,577.760009765625,22.19877052307129,132.5605010986328
2021-09-15,173.7895050048828,36.473915100097656,45.0099983215332,148.1837921142578,142.91653442382812,221.2495880126953,295.4358825683594,582.8699951171875,22.29757499694824,132.2779541015625
2021-09-16,174.41200256347656,36.75560760498047,44.900001525878906,148.004638671875,142.85325622558594,223.2969970703125,295.8235778808594,586.5,22.19877052307129,131.3573455810547
2021-09-17,173.12600708007812,36.80104446411133,44.369998931884766,147.58360290527344,142.4827880859375,222.6359405517578,290.6383056640625,589.3499755859375,21.857431411743164,131.5669708251953
2021-09-20,167.7864990234375,35.53799057006836,43.63999938964844,146.74156188964844,138.2177276611328,219.5143585205078,285.23974609375,575.4299926757812,21.07196044921875,130.2452850341797
2021-09-21,167.18150329589844,35.55616760253906,43.36000061035156,147.38653564453125,138.2357635498047,220.80889892578125,285.7243347167969,573.1400146484375,21.20470428466797,130.44581604003906
2021-09-22,169.00250244140625,36.473915100097656,44.310001373291016,146.84902954101562,140.8833770751953,223.2235565185547,289.38800048828125,590.6500244140625,21.898351669311523,130.89247131347656
2021-09-23,170.8000030517578,37.882362365722656,45.0,147.68214416503906,145.6454620361328,224.7384490966797,290.337890625,593.260009765625,22.438304901123047,131.43026733398438
2021-09-24,171.2760009765625,38.29125213623047,44.70000076293945,147.23426818847656,147.32614135742188,226.24417114257807,290.13427734375,592.3900146484375,22.0380802154541,130.84690856933594
2021-09-27,170.2899932861328,39.3089599609375,44.459999084472656,146.168212890625,150.886474609375,227.79583740234372,285.11376953125,592.6400146484375,21.617900848388672,129.12416076660156
2021-09-28,165.79800415039062,39.21809768676758,43.66999816894531,145.84579467773438,150.0731964111328,223.8111572265625,274.7916564941406,583.8499755859375,20.658763885498047,128.1488037109375
2021-09-29,165.05599975585938,39.13631439208984,43.88999938964844,146.92970275878906,149.95571899414062,224.27940368652344,275.2568359375,599.0599975585938,20.477123260498047,129.45230102539062
2021-09-30,164.2519989013672,38.57294845581055,43.38999938964844,144.67225646972656,147.91355895996094,221.3689727783203,273.2409362792969,610.3400268554688,20.675737380981445,127.42871856689452
2021-10-01,164.16299438476562,39.14540863037109,43.79999923706055,143.74957275390625,151.02200317382812,223.0399475097656,280.1998291015625,613.1500244140625,20.701683044433597,127.22820281982422
2021-10-04,159.48899841308594,39.38166046142578,42.40999984741211,142.62982177734375,150.85935974121094,223.17762756347656,274.39422607421875,603.3499755859375,19.693647384643555,126.5081024169922
2021-10-05,161.0500030517578,40.1812858581543,42.43999862670898,142.9523468017578,153.32289123535156,225.14244079589844,279.8702697753906,634.8099975585938,20.411251068115234,127.0003433227539
2021-10-06,163.10049438476562,40.19945907592773,42.86000061035156,143.24795532226562,153.65017700195312,226.86851501464844,284.0863952636719,639.0999755859375,20.659765243530277,128.69573974609375
2021-10-07,165.1215057373047,40.09041976928711,43.619998931884766,144.52894592285156,154.6228790283203,227.98863220214844,285.7727966308594,631.8499755859375,21.03403663635254,129.72576904296875
2021-10-08,164.43099975585938,40.29032516479492,43.15999984741211,144.16163635253906,154.7410430908203,227.4193420410156,285.7727966308594,632.6599731445312,20.79051399230957,129.1879425048828
2021-10-11,162.31500244140625,39.781471252441406,42.13999938964844,143.552490234375,151.48660278320312,226.3910675048828,285.1719055175781,627.0399780273438,20.65477752685547,129.72576904296875
2021-10-12,162.3665008544922,39.56338882446289,42.09000015258789,141.25924682617188,150.32296752929688,224.49974060058597,283.8634948730469,624.9400024414062,20.63081932067871,129.53431701660156
2021-10-13,164.21400451660156,39.199928283691406,41.790000915527344,142.61192321777344,146.35946655273438,222.7828521728516,287.18780517578125,629.760009765625,20.89830207824707,129.83511352539062
2021-10-14,164.9929962158203,40.953651428222656,43.25,143.42709350585938,148.60484313964844,224.52731323242188,293.4296264648437,633.7999877929688,21.703733444213867,131.3026580810547
2021-10-15,170.4510040283203,42.13492584228516,43.400001525878906,144.49307250976562,151.45928955078125,222.4156036376953,294.8446655273437,628.2899780273438,21.81950187683105,131.639892578125
2021-10-18,172.33700561523438,42.05313873291016,42.79999923706055,143.43606567382812,151.40478515625,222.4247589111328,297.82989501953125,637.969970703125,22.17880630493164,129.7439727783203
2021-10-19,172.20750427246094,42.23488235473633,44.130001068115234,146.79530334472656,153.24110412597656,222.8930206298828,298.740966796875,639.0,22.24667358398437,128.21261596679688
2021-10-20,170.7530059814453,42.78915786743164,44.470001220703125,146.71466064453125,155.30467224121094,220.0927276611328,297.9461669921875,625.1400146484375,22.060039520263672,128.71395874023438
2021-10-21,171.75050354003906,42.55290603637695,44.869998931884766,146.374267578125,154.0865020751953,221.63519287109372,301.19305419921875,653.1599731445312,22.647890090942383,127.78762817382812
2021-10-22,166.77749633789062,43.225318908691406,44.84000015258789,146.66094970703125,156.15919494628906,218.91754150390625,299.642333984375,664.780029296875,22.681827545166016,129.16336059570312
2021-10-25,166.01849365234375,43.17081069946289,44.4900016784668,146.9834442138672,155.39556884765625,217.9076232910156,298.6440734863281,671.6599731445312,23.120973587036133,129.1817169189453
2021-10-26,168.80349731445312,43.57970428466797,44.31999969482422,148.4794464111328,155.813720703125,217.0629425048828,300.56298828125,668.52001953125,24.6689567565918,131.01600646972656
2021-10-27,169.62449645996094,42.74372482299805,43.72999954223633,146.67886352539062,152.56838989257812,222.8563232421875,313.22100830078125,662.9199829101562,24.403472900390625,130.0805206298828
2021-10-28,172.32850646972656,43.4161491394043,43.2400016784668,145.881591796875,154.86831665039062,225.3995056152344,314.3646545410156,674.0499877929688,24.89252281188965,130.860107421875
2021-10-29,168.6215057373047,43.4161491394043,43.130001068115234,145.908447265625,154.44102478027344,225.4454040527344,321.4107971191406,690.3099975585938,25.517303466796875,131.14442443847656
2021-11-01,165.90550231933594,43.47975158691406,42.79999923706055,146.0338897705078,154.35922241210938,230.0635681152344,319.2301025390625,681.1699829101562,25.77680206298828,130.8234100341797
2021-11-02,165.6374969482422,43.50701522827149,43.209999084472656,148.33607482910156,154.9683380126953,228.83331298828125,322.8743591308594,677.719970703125,26.349681854248047,132.12579345703125
2021-11-03,169.1999969482422,43.95225524902344,42.90999984741211,147.861328125,155.02285766601562,229.89830017089844,323.71759033203125,688.2899780273438,26.54629898071289,133.03378295898438
2021-11-04,173.85000610351562,43.00725173950195,42.5,147.44923400878906,152.98655700683594,232.70779418945312,326.0823974609375,668.4000244140625,29.74307632446289,133.28143310546875
2021-11-05,175.94949340820312,42.68012237548828,43.15999984741211,146.40115356445312,152.76841735839844,233.8554534912109,325.7141418457031,645.719970703125,29.694169998168945,133.94178771972656
2021-11-08,174.44900512695312,43.01632690429688,43.34999847412109,145.8994903564453,153.68653869628906,232.3772735595703,326.61553955078125,651.4500122070312,30.744125366210938,132.94204711914062
2021-11-09,178.81149291992188,42.59834289550781,42.790000915527344,145.57699584960938,152.5229034423828,231.96408081054688,325.6075439453125,655.989990234375,30.59740829467773,133.3455810546875
2021-11-10,174.1024932861328,42.9163818359375,42.45000076293945,147.15359497070312,152.37744140625,232.40481567382807,320.6160888671875,646.9099731445312,29.40174102783203,134.65716552734375
2021-11-11,173.625,43.15262222290039,41.959999084472656,146.0697021484375,152.36837768554688,229.67796325683597,322.1959228515625,657.5800170898438,30.330928802490234,134.2719268798828
2021-11-12,176.25750732421875,42.62559509277344,42.06999969482422,147.81651306152344,151.6865997314453,230.14622497558597,326.35382080078125,682.6099853515625,30.330928802490234,134.41867065429688
2021-11-15,177.28399658203125,42.75281524658203,41.34000015258789,146.48179626464844,151.41387939453125,232.23036193847656,325.7238464355469,679.3300170898438,29.96664047241211,135.18910217285156
2021-11-16,177.03500366210938,42.78007507324219,41.41999816894531,145.7203369140625,150.32296752929688,231.7896728515625,329.05792236328125,687.4000244140625,30.144290924072266,134.9965057373047
2021-11-17,177.4499969482422,42.26214599609375,41.61000061035156,146.26678466796875,149.513916015625,232.00082397460935,329.28125,691.6900024414062,29.20412254333496,134.91395568847656
